"cell","arm","iteration","sigma_generated","sd_pred_control","sd_obs_control","sd_pred_floor","sd_obs_floor","control_ratio","gradient"
"p2","beta_ll",60,0.0114227536859671,0.0150842612864395,0.0128395705788678,0.00530718607179031,0,1.32054508931332,2.84223335726215
"p2","beta_ll",61,0.0114227536859671,0.0145512674304924,0.0102418505739989,0.00116050125760676,0,1.27388437416528,12.5387778213189
"p2","beta_ll",62,0.0114227536859671,0.013073122424191,0.0137557308683996,0.00214301658146094,0,1.14448081291041,6.1003365710212
"p2","beta_ll",63,0.0114227536859671,0.0129861727620784,0.00940570704341263,0.00292326350690169,0,1.1368688425832,4.44235448888501
"p2","beta_ll",64,0.0114227536859671,0.0122292970334278,0.00728356221687655,0.00219395991955378,0,1.07060848632773,5.57407495206889
"p2","beta_ll",65,0.0114227536859671,0.013270556910124,0.00898428646302972,0.0011789803740795,0,1.1617651290535,11.2559608301241
"p2","beta_ll",66,0.0114227536859671,0.012385444659728,0.00833940188619136,0.00282943992525174,0,1.08427836231325,4.37734851664189
"p2","beta_ll",67,0.0114227536859671,0.0157233872111265,0.00837512814560428,0.0010766434191871,0,1.37649709022814,14.6040805441399
"p2","beta_ll",68,0.0114227536859671,0.0143447635968151,0.00914369022455911,0.0011530785717254,0,1.25580608592109,12.4404042782188
"p2","beta_ll",69,0.0114227536859671,0.0138973514632323,0.00793626089388382,0.0019270017022613,0,1.21663758541035,7.21190409272811
"p2","beta_ll",70,0.0114227536859671,0.0128338930657855,0.00746843857131172,0.00195246035011912,0,1.12353758284677,6.57319011113467
"p2","beta_ll",71,0.0114227536859671,0.0130573727972378,0.0112922923163504,0.00226560791363397,0,1.14310201867338,5.76329766446401
"p2","beta_ll",72,0.0114227536859671,0.0135018632916149,0.0123892405370584,0.00109761697936339,0,1.18201474555141,12.3010699956973
"p2","beta_ll",73,0.0114227536859671,0.0160673112749617,0.00994472629346363,0.000750298382875497,0,1.40660577271314,21.4145620484802
"p2","beta_ll",74,0.0114227536859671,0.0170455066599988,0.0103395537564175,0.00140201196105353,0,1.4922414619637,12.1578896140017
"p2","beta_ll",75,0.0114227536859671,0.0145836542741371,0.0139112417476338,0.00592454114828851,0,1.27671966629668,2.46156688072798
"p2","beta_ll",76,0.0114227536859671,0.0153104238286651,0.0086438969135598,0.00517217151422812,0,1.34034439064146,2.96015392887643
"p2","beta_ll",77,0.0114227536859671,0.0124975941740351,0.0126296396033613,0.00206398763525439,0,1.09409644273328,6.05507221097999
"p2","beta_ll",78,0.0114227536859671,0.0131739114149201,0.00864294867863221,0.00115708138269835,0,1.15330434123816,11.3854665816143
"p2","beta_ll",79,0.0114227536859671,0.0130511276267185,0.0119398617945833,0.00491001516130869,0,1.1425552879383,2.65806259205927
"p2","beta_ll",80,0.0114227536859671,0.0234007673710363,0.0121932445832623,0.000260394528730421,0,2.04860999495981,89.8665862340849
"p2","beta_ll",81,0.0114227536859671,0.0132361714849718,0.0102590413278951,0.00254971458050393,0,1.15875487197386,5.19123653532851
"p2","beta_ll",82,0.0114227536859671,0.0117479482369495,0.00985311729000689,0.00177613353389143,0,1.0284690154338,6.61433840011466
"p2","beta_ll",83,0.0114227536859671,0.0112611385729789,0.00919276036281602,0.000989698789159569,0,0.98585147527196,11.3783493486353
"p2","beta_ll",84,0.0114227536859671,0.0156680254213823,0.0136221372027308,0.00259200959821493,0,1.37165046643967,6.04474051028693
"p2","beta_ll",85,0.0114227536859671,0.0131574148772741,0.0100437139396165,0.00462493976661965,0,1.15186015902961,2.84488351010263
"p2","beta_ll",86,0.0114227536859671,0.0162979287737577,0.0115449389942308,0.00298947210055578,0,1.42679508127535,5.45177483701143
"p2","beta_ll",87,0.0114227536859671,0.0153866907316635,0.0113467540577961,0.000693484635750695,0,1.34702114347139,22.18750054211
"p2","beta_ll",88,0.0114227536859671,0.0116121483814417,0.00982247680685736,0.00168204835888259,0,1.01658047618651,6.90357582177709
"p2","beta_ll",89,0.0114227536859671,0.0217136580430147,0.0183231453947505,0.00127965450855458,0,1.90091274310589,16.9683753683963
"p2","beta_ll",90,0.0114227536859671,0.0161179197528635,0.0157346490803534,0.00173777962162734,0,1.41103626988511,9.2750079194564
"p2","beta_ll",91,0.0114227536859671,0.0139179598138381,0.00768149955147324,0.00214499917883992,0,1.21844173449493,6.48856183775575
"p2","beta_ll",92,0.0114227536859671,0.0144385429888079,0.0169182447206771,0.00296774832607072,0,1.26401596197821,4.86515074811765
"p2","beta_ll",93,0.0114227536859671,0.0133405643577992,0.0133873049592552,0.000932056830327472,0,1.16789390059142,14.3130374926946
"p2","beta_ll",94,0.0114227536859671,0.0182591459256279,0.0124691398549788,0.000717169657636276,0,1.59848898327023,25.4600089828232
"p2","beta_ll",95,0.0114227536859671,0.0161548120771164,0.0136812925702291,0.00115967762141371,0,1.41426599235547,13.9304335781032
"p2","beta_ll",96,0.0114227536859671,0.0130975636475736,0.00975139181443911,0.00310089895926464,0,1.14662050917407,4.22379568622887
"p2","beta_ll",97,0.0114227536859671,0.0147613809373734,0.0103476050072594,0.00165521333268044,0,1.29227866967907,8.91811384425531
"p2","beta_ll",98,0.0114227536859671,0.0140891198969278,0.0123557671556861,0.0013906979041753,0,1.23342586947632,10.1309708274011
"p2","beta_ll",99,0.0114227536859671,0.0116679825983149,0.0106757979120782,0.00677913051735463,0,1.02146845840237,1.72116211193232
"p2","beta_ll",100,0.0114227536859671,0.0106075054372069,0.00900063878818629,0.00214647167471432,0,0.92862944687656,4.94183341069183
"p2","beta_pw",1,0.0114227536859671,0.0170904952263756,0.00972116140936102,0.000257653609634496,0,1.49617996642712,66.3312858322456
"p2","beta_pw",2,0.0114227536859671,0.0135046813760623,0.0172370706793099,0.000390869022985224,0,1.18226145352787,34.5504007273885
"p2","beta_pw",3,0.0114227536859671,0.0167742209570417,0.0117300876116355,0.00115427696167161,0,1.46849187316792,14.5322323099557
"p2","beta_pw",4,0.0114227536859671,0.0150296764348693,0.00537330456868974,2.2447176200103e-05,0,1.31576648223916,669.557555965564
"p2","beta_pw",5,0.0114227536859671,0.0175053638568541,0.0149265903165903,6.20830859149519e-05,0,1.53249946012225,281.966716036552
"p2","beta_pw",6,0.0114227536859671,0.0157887608258436,0.0122489194106612,0.000138969349860765,0,1.38222019487648,113.613259626403
"p2","beta_pw",7,0.0114227536859671,0.0181278111166878,0.0120475955275067,0.000105149603420426,0,1.58699133458142,172.400185326484
"p2","beta_pw",8,0.0114227536859671,0.0201828396195883,0.0131608366310976,5.24561901042912e-05,0,1.76689791047346,384.756109421245
"p2","beta_pw",9,0.0114227536859671,0.0152005386430604,0.0115106852624979,0.00144313167839638,0,1.33072453989219,10.5330226413929
"p2","beta_pw",10,0.0114227536859671,0.0151862466242183,0.0106415462005149,0.000192938857988563,0,1.32947335132286,78.71015088686
"p2","beta_pw",11,0.0114227536859671,0.0152749281303211,0.00946075939064502,0.000151681593966795,0,1.33723693517846,100.703900393248
"p2","beta_pw",12,0.0114227536859671,0.0123669453866143,0.00911458303535202,0.000702951997712873,0,1.0826588514998,17.5928732357991
"p2","beta_pw",13,0.0114227536859671,0.0170933130492546,0.0111705223651608,0.000124129834302218,0,1.49642665150469,137.705114530627
"p2","beta_pw",14,0.0114227536859671,0.0148377178739403,0.0129330352898933,0.000125861066101423,0,1.29896155356728,117.889656694816
"p2","beta_pw",15,0.0114227536859671,0.0151820849405458,0.00889257653567583,0.000232035165638883,0,1.32910901853701,65.4301036601226
"p2","beta_pw",16,0.0114227536859671,0.0138073243516602,0.0156673544058356,0.00048307507198334,0,1.20875620110959,28.5821503787642
"p2","beta_pw",17,0.0114227536859671,0.0143897452747759,0.0117599379559027,0.00570920831040916,0,1.25974398734113,2.5204449535569
"p2","beta_pw",18,0.0114227536859671,0.0167498260781724,0.00754284654882323,0.000534185322060163,0,1.46635623411451,31.3558336151473
"p2","beta_pw",19,0.0114227536859671,0.0199325667163929,0.0129889975484048,8.46130712302819e-05,0,1.74498787808758,235.573138128324
"p2","beta_pw",20,0.0114227536859671,0.0148654995611083,0.0096481109443142,0.000241794971198888,0,1.3013936892792,61.4797714253567
"p2","beta_pw",21,0.0114227536859671,0.0192909939351982,0.00688395369002784,0.000104081181344482,0,1.68882166818472,185.345647368759
"p2","beta_pw",22,0.0114227536859671,0.0128427438544723,0.012420593052893,0.000445750112927254,0,1.12431242129029,28.8115324753001
"p2","beta_pw",23,0.0114227536859671,0.0178152335559788,0.0157109886401413,8.79563059566878e-05,0,1.5596268680699,202.546404856424
"p2","beta_pw",24,0.0114227536859671,0.0188156737556906,0.00649333556932808,0.000298139776899791,0,1.64720996993971,63.1102429583383
"p2","beta_pw",25,0.0114227536859671,0.0170630857633806,0.0123619649561686,0.000187337542756735,0,1.49378041691844,91.0820410703139
"p2","beta_pw",26,0.0114227536859671,0.0110996326989798,0.0102502643461575,0.00626212007278541,0,0.971712513823674,1.77250397149325
"p2","beta_pw",27,0.0114227536859671,0.0161323919954507,0.0121561365618262,0.000225227022255469,0,1.41230323606377,71.6272489592843
"p2","beta_pw",28,0.0114227536859671,0.0107984573277971,0.00884148462309237,0.0060868405606149,0,0.945346247031746,1.77406607258104
"p2","beta_pw",29,0.0114227536859671,0.014224629681233,0.0157129829384504,0.00112230069911308,0,1.24528901456642,12.6745262588487
"p2","beta_pw",30,0.0114227536859671,0.016744684024272,0.0143351420166355,0.000239512975381997,0,1.46590607524373,69.9113857926319
"p2","beta_pw",31,0.0114227536859671,0.0117130154657348,0.00651781164464317,0.00546263123303724,0,1.02541084118134,2.1442076109579
"p2","beta_pw",32,0.0114227536859671,0.01327269037368,0.0139606174932213,0.000402386680445169,0,1.16195190219198,32.9849148063155
"p2","beta_pw",33,0.0114227536859671,0.026099225126777,0.00920764394494042,0.000592455873648019,0,2.28484530475694,44.0526059199519
"p2","beta_pw",34,0.0114227536859671,0.0231996726312423,0.0114382543712994,0.000211720183740126,0,2.03100524348547,109.577047503976
"p2","beta_pw",35,0.0114227536859671,0.0123298153316405,0.0122341900543216,0.0040625399023008,0,1.07940831699695,3.0350016561456
"p2","beta_pw",36,0.0114227536859671,0.0127973006555505,0.0080910476047386,0.000666154662275003,0,1.12033411621858,19.2107049312634
"p2","beta_pw",37,0.0114227536859671,0.0190854043123421,0.00955335190971848,0.00312312267405741,0,1.67082341412899,6.11100052869436
"p2","beta_pw",38,0.0114227536859671,0.0185450352280794,0.00924967464835566,0.000171104603922988,0,1.62351703782793,108.384197753243
"p2","beta_pw",39,0.0114227536859671,0.0210012893831979,0.0100728582696824,0.000145329317513371,0,1.83854873882101,144.508277768976
"p2","beta_pw",40,0.0114227536859671,0.0163427052916318,0.00631349680117563,0.000361694485214995,0,1.43071502204489,45.1837281453641
"p2","beta_pw",41,0.0114227536859671,0.0162208685066347,0.0111090841679046,6.65291044189106e-05,0,1.42004887372841,243.816126014526
"p2","beta_pw",42,0.0114227536859671,0.0185841866209475,0.0131504789955994,0.000298585925651855,0,1.626944529477,62.240665163221
"p2","beta_pw",43,0.0114227536859671,0.0158265810896722,0.00901871735997637,0.00290208778663496,0,1.38553115341314,5.45351562504714
"p2","beta_pw",44,0.0114227536859671,0.0168300743776669,0.0114845908927136,0.00012225605356821,0,1.4733815365679,137.662503299086
"p2","beta_pw",45,0.0114227536859671,0.0159971429939402,0.00965465019846706,0.000245715039463695,0,1.40046292108992,65.1044520060964
"p2","beta_pw",46,0.0114227536859671,0.0145978513229878,0.0107944293345059,0.00429755945946962,0,1.27796254075944,3.39677704535805
"p2","beta_pw",47,0.0114227536859671,0.0164697368725963,0.0118748239194011,0.00163287031027171,0,1.44183594651344,10.0863716909984
"p2","beta_pw",48,0.0114227536859671,0.0191431070995807,0.00642663029326351,0.000296446289270406,0,1.67587497952425,64.5752967483399
"p2","beta_pw",49,0.0114227536859671,0.0218773239530188,0.0123766868817494,0.000136344775474999,0,1.91524080396613,160.455902155417
"p2","beta_pw",50,0.0114227536859671,0.0167270191848756,0.0149692942188366,0.00344243999012014,0,1.46435961456691,4.85905904907055
"p2","beta_pw",51,0.0114227536859671,0.0129082881358585,0.0105583721881116,0.00345020092350772,0,1.1300504668779,3.74131490369406
"p2","beta_pw",52,0.0114227536859671,0.0131396433303838,0.0100628521989513,0.0011613450739684,0,1.15030435669167,11.3141594388347
"p2","beta_pw",53,0.0114227536859671,0.0170371579362889,0.0109352916502121,0.000302746476136196,0,1.49151057658006,56.2753302820423
"p2","beta_pw",54,0.0114227536859671,0.0152309091903383,0.0100315922412186,0.00025658383740042,0,1.33338331623569,59.3603609044525
"p2","beta_pw",55,0.0114227536859671,0.0180256840280593,0.00916062096944444,0.000172381751464045,0,1.57805066305543,104.568400512041
"p2","beta_pw",56,0.0114227536859671,0.0176173705029733,0.00969823854700268,0.000291629266030704,0,1.54230503320896,60.4101595932367
"p2","beta_pw",57,0.0114227536859671,0.0218104578942654,0.0102149724587247,0.000172732867919404,0,1.90938704395417,126.266981825613
"p2","beta_pw",58,0.0114227536859671,0.0187685588040877,0.0100632235863578,0.000100753651337445,0,1.64308531200711,186.281673715505
"p2","beta_pw",59,0.0114227536859671,0.0214557282389804,0.0101676044409996,0.000143676422461066,0,1.87833239066853,149.333675431643
"p2","beta_pw",60,0.0114227536859671,0.0151470845030558,0.0128395705788678,0.00631719406133303,0,1.32604492046992,2.39775513558618
"p2","beta_pw",61,0.0114227536859671,0.0171478019114731,0.0102418505739989,0.000112246186778909,0,1.50119685523283,152.769571987769
"p2","beta_pw",62,0.0114227536859671,0.0168460421815915,0.0137557308683996,0.00029648488850783,0,1.47477943101294,56.819226997961
"p2","beta_pw",63,0.0114227536859671,0.0167829124743594,0.00940570704341263,0.000393288621411548,0,1.46925276826876,42.6732724026544
"p2","beta_pw",64,0.0114227536859671,0.0158658903499729,0.00728356221687655,0.000433862453951404,0,1.38897246549789,36.5689406987726
"p2","beta_pw",65,0.0114227536859671,0.016263497411437,0.00898428646302972,0.000146499754734488,0,1.42378080264627,111.01382006347
"p2","beta_pw",66,0.0114227536859671,0.0168362484375751,0.00833940188619136,0.00055057713946945,0,1.47392204195547,30.5792726043782
"p2","beta_pw",67,0.0114227536859671,0.0171039692555373,0.00837512814560428,0.000135823128509335,0,1.49735954444589,125.928252744979
"p2","beta_pw",68,0.0114227536859671,0.0140072914052864,0.00914369022455911,0.000485774806019517,0,1.22626222978916,28.8349482758552
"p2","beta_pw",69,0.0114227536859671,0.0209858761345661,0.00793626089388382,0.000242052930745163,0,1.83719939267773,86.6995333209178
"p2","beta_pw",70,0.0114227536859671,0.016748444034355,0.00746843857131172,0.000245565477720957,0,1.46623524369001,68.2035772690604
"p2","beta_pw",71,0.0114227536859671,0.013277727374485,0.0112922923163504,0.000836884341906468,0,1.16239286423524,15.8656659105816
"p2","beta_pw",72,0.0114227536859671,0.0159153891498297,0.0123892405370584,0.000156928860194624,0,1.39330581638837,101.417859851218
"p2","beta_pw",73,0.0114227536859671,0.0178953323150899,0.00994472629346363,7.07286058913986e-05,0,1.5666390790755,253.014068205551
"p2","beta_pw",74,0.0114227536859671,0.0207897651144165,0.0103395537564175,0.000110164588908947,0,1.82003093877064,188.715496697397
"p2","beta_pw",75,0.0114227536859671,0.0149180786995657,0.0139112417476338,0.00837325582962043,0,1.30599670707183,1.78163416992383
"p2","beta_pw",76,0.0114227536859671,0.0164768381126728,0.0086438969135598,0.00374723063406198,0,1.44245762148531,4.39707072281589
"p2","beta_pw",77,0.0114227536859671,0.0120868067524025,0.0126296396033613,0.000777346739139174,0,1.05813423669033,15.5487971375391
"p2","beta_pw",78,0.0114227536859671,0.012681694169411,0.00864294867863221,0.00037021294799429,0,1.11021339670402,34.2551340738265
"p2","beta_pw",79,0.0114227536859671,0.0139878367553262,0.0119398617945833,0.00299199082304426,0,1.22455908092549,4.67509346873396
"p2","beta_pw",80,0.0114227536859671,0.0218648622457466,0.0121932445832623,5.80973752949969e-06,0,1.9141498492266,3763.48537859498
"p2","beta_pw",81,0.0114227536859671,0.0170058107638347,0.0102590413278951,0.000390007178114761,0,1.48876630201056,43.6038404370873
"p2","beta_pw",82,0.0114227536859671,0.0136318985791321,0.00985311729000689,0.000336161176357932,0,1.19339862820284,40.5516744283919
"p2","beta_pw",83,0.0114227536859671,0.0153311468217928,0.00919276036281602,0.000129981929568063,0,1.34215857605571,117.948293833913
"p2","beta_pw",84,0.0114227536859671,0.0214740477123126,0.0136221372027308,0.000314680746320048,0,1.87993616098836,68.2407422870173
"p2","beta_pw",85,0.0114227536859671,0.0136056268675683,0.0100437139396165,0.00501871866082917,0,1.19109868264802,2.71097620469534
"p2","beta_pw",86,0.0114227536859671,0.0196430050569428,0.0115449389942308,0.000375729054941518,0,1.71963832863473,52.2797074077761
"p2","beta_pw",87,0.0114227536859671,0.0170936973503087,0.0113467540577961,5.62071014268518e-05,0,1.49646029497321,304.119887280694
"p2","beta_pw",88,0.0114227536859671,0.0156331903403623,0.00982247680685736,0.000183946270298406,0,1.36860084443278,84.9878082061755
"p2","beta_pw",89,0.0114227536859671,0.0243747672556986,0.0183231453947505,0.000154587671645019,0,2.13387839095603,157.676009971032
"p2","beta_pw",90,0.0114227536859671,0.02012461469844,0.0157346490803534,0.000285727449853821,0,1.76180063509232,70.4329062844185
"p2","beta_pw",91,0.0114227536859671,0.0192663638791935,0.00768149955147324,0.00021989274805398,0,1.68666544065134,87.6170953780791
"p2","beta_pw",92,0.0114227536859671,0.0174116442113148,0.0169182447206771,0.00152171101690256,0,1.5242948145424,11.4421490137833
"p2","beta_pw",93,0.0114227536859671,0.0149833761152237,0.0133873049592552,0.000117387311182403,0,1.31171314090671,127.640508708319
"p2","beta_pw",94,0.0114227536859671,0.0206934292814438,0.0124691398549788,4.53037779970818e-05,0,1.81159726020055,456.770498980831
"p2","beta_pw",95,0.0114227536859671,0.0189391152453858,0.0136812925702291,0.000185579086392277,0,1.65801660143057,102.054146367292
"p2","beta_pw",96,0.0114227536859671,0.0173238886896848,0.00975139181443911,0.000641332129030007,0,1.51661229559447,27.0123511758044
"p2","beta_pw",97,0.0114227536859671,0.0190721076921632,0.0103476050072594,0.000148955290516099,0,1.66965936730241,128.039142658729
"p2","beta_pw",98,0.0114227536859671,0.020131646168821,0.0123557671556861,0.000101795487657522,0,1.76241620210656,197.765604665615
"p2","beta_pw",99,0.0114227536859671,0.0123338314461589,0.0106757979120782,0.00593955974845394,0,1.07975990599456,2.07655650730164
"p2","beta_pw",100,0.0114227536859671,0.0155469997271534,0.00900063878818629,0.000259713822804364,0,1.36105532471149,59.8620418400471
"p2","beta",1,0.0114227536859671,0.0116125780390238,0.00972116140936102,0.00415645694880303,0,1.01661809037254,2.79386462606523
"p2","beta",2,0.0114227536859671,0.0117179706837799,0.0172370706793099,0.00375004828469618,0,1.02584464358848,3.12475194828839
"p2","beta",3,0.0114227536859671,0.0144397323720032,0.0117300876116355,0.00519263409982074,0,1.2641200860124,2.78081068190453
"p2","beta",4,0.0114227536859671,0.00931925332769838,0.00537330456868974,0.00467139274713851,0,0.815849976625784,1.99496249451664
"p2","beta",5,0.0114227536859671,0.0114174906418893,0.0149265903165903,0.00512317524483282,0,0.999539249096802,2.22859654340438
"p2","beta",6,0.0114227536859671,0.0110024664978705,0.0122489194106612,0.0044964483472212,0,0.96320614103647,2.4469238048003
"p2","beta",7,0.0114227536859671,0.0113517927707473,0.0120475955275067,0.00536582997984186,0,0.993787757560853,2.11557071569417
"p2","beta",8,0.0114227536859671,0.0146536694541929,0.0131608366310976,0.00550957514738472,0,1.28284911476249,2.65967321657256
"p2","beta",9,0.0114227536859671,0.0131015751170689,0.0115106852624979,0.00447354281420224,0,1.14697169152515,2.92867994366234
"p2","beta",10,0.0114227536859671,0.00982324627560844,0.0106415462005149,0.00433594947713549,0,0.859971819901563,2.26553522530851
"p2","beta",11,0.0114227536859671,0.0107409217130839,0.00946075939064502,0.00472929804716122,0,0.940309316682469,2.27114502109487
"p2","beta",12,0.0114227536859671,0.010904409549867,0.00911458303535202,0.00414828115925502,0,0.954621788200082,2.62865729955135
"p2","beta",13,0.0114227536859671,0.0120049383496307,0.0111705223651608,0.00452000683538034,0,1.05096710300063,2.65595579538997
"p2","beta",14,0.0114227536859671,0.0102962975669652,0.0129330352898933,0.00439920043952763,0,0.901384889320885,2.34049293922847
"p2","beta",15,0.0114227536859671,0.00988122859325241,0.00889257653567583,0.00412504192212084,0,0.865047856664501,2.39542501138318
"p2","beta",16,0.0114227536859671,0.0121038966290446,0.0156673544058356,0.00541166212459602,0,1.05963036250306,2.23663199038838
"p2","beta",17,0.0114227536859671,0.0144542101387711,0.0117599379559027,0.00385230232984747,0,1.26538753580304,3.75209651298146
"p2","beta",18,0.0114227536859671,0.0134219326612368,0.00754284654882323,0.00388269875009268,0,1.17501725330256,3.45685656424322
"p2","beta",19,0.0114227536859671,0.0133392179715022,0.0129889975484048,0.00598019252567136,0,1.16777603178903,2.23056664383974
"p2","beta",20,0.0114227536859671,0.0106798567848549,0.0096481109443142,0.00393492578196645,0,0.934963414117482,2.71411898892734
"p2","beta",21,0.0114227536859671,0.00972039072497935,0.00688395369002784,0.00574865870412868,0,0.850967375486775,1.6908971684122
"p2","beta",22,0.0114227536859671,0.0112374887897655,0.012420593052893,0.00436503998523446,0,0.983781065293453,2.57442974813022
"p2","beta",23,0.0114227536859671,0.0122697692461029,0.0157109886401413,0.00569522546815972,0,1.07415160857196,2.15439569771196
"p2","beta",24,0.0114227536859671,0.0135594481853846,0.00649333556932808,0.00461441082239709,0,1.18705599001425,2.9385004299077
"p2","beta",25,0.0114227536859671,0.0108287796152554,0.0123619649561686,0.00471946410353229,0,0.948000798490348,2.29449348012851
"p2","beta",26,0.0114227536859671,0.0110888455405259,0.0102502643461575,0.00341206813003028,0,0.970768156731643,3.24988983746567
"p2","beta",27,0.0114227536859671,0.0116427389238734,0.0121561365618262,0.00411669018235111,0,1.01925851191,2.82817953456581
"p2","beta",28,0.0114227536859671,0.0107048996953848,0.00884148462309237,0.00419445798413382,0,0.937155784820585,2.55215327841588
"p2","beta",29,0.0114227536859671,0.0128272208733696,0.0157129829384504,0.00502251726100809,0,1.12295346866561,2.5539426161763
"p2","beta",30,0.0114227536859671,0.0138939030200623,0.0143351420166355,0.00565055078580331,0,1.21633569295388,2.45885817980257
"p2","beta",31,0.0114227536859671,0.0113161355091997,0.00651781164464317,0.00328989436873814,0,0.990666158117509,3.43966530254892
"p2","beta",32,0.0114227536859671,0.0115322864300934,0.0139606174932213,0.00454480725057256,0,1.00958899641343,2.53746436191337
"p2","beta",33,0.0114227536859671,0.0204472637219446,0.00920764394494042,0.00580278243905386,0,1.79004680343095,3.52369986927832
"p2","beta",34,0.0114227536859671,0.0164657809338888,0.0114382543712994,0.00474646643028511,0,1.441489625581,3.46906086364119
"p2","beta",35,0.0114227536859671,0.0116881563748906,0.0122341900543216,0.00361051115192238,0,1.02323456289261,3.23725807318648
"p2","beta",36,0.0114227536859671,0.0108881669304346,0.0080910476047386,0.00463356100825452,0,0.953199835151022,2.34984861773434
"p2","beta",37,0.0114227536859671,0.0153626049718311,0.00955335190971848,0.00429659398982462,0,1.34491256610952,3.57553099227282
"p2","beta",38,0.0114227536859671,0.0107490028847146,0.00924967464835566,0.00458354715180745,0,0.941016779335775,2.34512758976985
"p2","beta",39,0.0114227536859671,0.0141632709070688,0.0100728582696824,0.00547483803131737,0,1.23991738738693,2.58697532713325
"p2","beta",40,0.0114227536859671,0.0106405691127013,0.00631349680117563,0.00552828287948384,0,0.931523991957667,1.9247512011713
"p2","beta",41,0.0114227536859671,0.0108657055468269,0.0111090841679046,0.00466726476444523,0,0.951233463098785,2.32806710037125
"p2","beta",42,0.0114227536859671,0.013710562594702,0.0131504789955994,0.00482967626982749,0,1.20028523520957,2.83881606731206
"p2","beta",43,0.0114227536859671,0.0148936808343193,0.00901871735997637,0.00598747449718482,0,1.30386080657733,2.48747294728721
"p2","beta",44,0.0114227536859671,0.0109988156461963,0.0114845908927136,0.00492613474801282,0,0.962886528815582,2.23274762238958
"p2","beta",45,0.0114227536859671,0.0105703381334728,0.00965465019846706,0.00445009520544961,0,0.925375651447203,2.37530606548109
"p2","beta",46,0.0114227536859671,0.0139386021583392,0.0107944293345059,0.00599951432820447,0,1.22024885956027,2.32328841899953
"p2","beta",47,0.0114227536859671,0.0129238707875301,0.0118748239194011,0.003862010678537,0,1.13141464333657,3.34640990491146
"p2","beta",48,0.0114227536859671,0.0127196333448122,0.00642663029326351,0.00429557274617378,0,1.11353476530255,2.96110299986004
"p2","beta",49,0.0114227536859671,0.0159925191940956,0.0123766868817494,0.00560066812033935,0,1.4000581325449,2.85546632124429
"p2","beta",50,0.0114227536859671,0.0163574059663718,0.0149692942188366,0.00567364126433232,0,1.43200198621694,2.88305255906883
"p2","beta",51,0.0114227536859671,0.0113668325620003,0.0105583721881116,0.00642361905835719,0,0.995104409540447,1.76953715012286
"p2","beta",52,0.0114227536859671,0.0112794153606866,0.0100628521989513,0.00518464881347042,0,0.987451508697357,2.17554086428788
"p2","beta",53,0.0114227536859671,0.0121139513537838,0.0109352916502121,0.00457938230589243,0,1.06051059900432,2.64532431332418
"p2","beta",54,0.0114227536859671,0.0122426931600673,0.0100315922412186,0.00389693536587494,0,1.07178124440409,3.14162078931954
"p2","beta",55,0.0114227536859671,0.0121953766294961,0.00916062096944444,0.00434057007808472,0,1.06763893932845,2.80962555841913
"p2","beta",56,0.0114227536859671,0.0126403989773141,0.00969823854700268,0.00451452731738333,0,1.10659822708449,2.79993852925462
"p2","beta",57,0.0114227536859671,0.0146141800126065,0.0102149724587247,0.00662856856362974,0,1.27939202878549,2.20472638584339
"p2","beta",58,0.0114227536859671,0.0117826341073117,0.0100632235863578,0.00542094855079499,0,1.0315055748586,2.17353734257149
"p2","beta",59,0.0114227536859671,0.0149407243088999,0.0101676044409996,0.00620150123571059,0,1.30797920708512,2.40921088959325
"p2","beta",60,0.0114227536859671,0.0152919897936931,0.0128395705788678,0.00383982639951792,0,1.33873059107274,3.98246905006251
"p2","beta",61,0.0114227536859671,0.012509428446091,0.0102418505739989,0.00466356218779944,0,1.09513246892987,2.68237624852897
"p2","beta",62,0.0114227536859671,0.0117920517767195,0.0137557308683996,0.0046673400648867,0,1.03233004062813,2.52650366435337
"p2","beta",63,0.0114227536859671,0.0122143347608745,0.00940570704341263,0.00391671471149419,0,1.06929862068897,3.11851530187524
"p2","beta",64,0.0114227536859671,0.0112496583342273,0.00728356221687655,0.00368699993140353,0,0.984846442766909,3.05116857703464
"p2","beta",65,0.0114227536859671,0.00987324719549648,0.00898428646302972,0.00491103167567756,0,0.864349128671641,2.01042221828763
"p2","beta",66,0.0114227536859671,0.0114131941416641,0.00833940188619136,0.00414768093249296,0,0.999163113854516,2.75170494727621
"p2","beta",67,0.0114227536859671,0.0133747832707465,0.00837512814560428,0.00452829131458588,0,1.17088958043256,2.95360486805819
"p2","beta",68,0.0114227536859671,0.0118548670368857,0.00914369022455911,0.00452869324150681,0,1.03782917524076,2.61772356940239
"p2","beta",69,0.0114227536859671,0.0102370813256859,0.00793626089388382,0.00426657212289438,0,0.896200829250321,2.39936910259968
"p2","beta",70,0.0114227536859671,0.0111726490878611,0.00746843857131172,0.00438257919178388,0,0.978104701809927,2.54933193421964
"p2","beta",71,0.0114227536859671,0.0119498126148991,0.0112922923163504,0.00517690855114776,0,1.04614114454551,2.30829123150142
"p2","beta",72,0.0114227536859671,0.011515613168677,0.0123892405370584,0.00449634877745905,0,1.00812934299931,2.5611031836335
"p2","beta",73,0.0114227536859671,0.0111458449413736,0.00994472629346363,0.00514859849308474,0,0.97575814447144,2.16483086734069
"p2","beta",74,0.0114227536859671,0.0125165170694269,0.0103395537564175,0.00541860721188551,0,1.09575303937469,2.30991407570057
