"cell","arm","iteration","model","weight","max_rhat","min_ess_tail"
"ctl","beta",23,"ecxll4",0.057932655695812,1.0015301875966,2524.07383380412
"ctl","beta",23,"ecxll3",0.172795467259036,1.00035367906873,2639.20561716683
"ctl","beta",24,"nec3param",0.0224727005870257,1.00299710706453,1241.28606268395
"ctl","beta",24,"nec4param",0.00672439695154335,1.0002066634226,1294.1713604329
"ctl","beta",24,"ecxexp",0.00951180063740359,1.00033242307134,4326.5135308725
"ctl","beta",24,"ecxsigm",0.1425771256624,1.00109573229712,3336.40978188323
"ctl","beta",24,"ecx4param",0.0444525886430557,1.00075447767853,2864.67813897591
"ctl","beta",24,"ecxwb1",0.10930213791346,1.00052982199344,3097.98503491607
"ctl","beta",24,"ecxwb2",0.0127624178922501,1.00105862548229,1972.35592749342
"ctl","beta",24,"ecxwb1p3",0.377839062467031,1.00027727769921,3068.55896611632
"ctl","beta",24,"ecxwb2p3",0.0377316265705361,1.00117410187078,2366.80554241834
"ctl","beta",24,"ecxll4",0.0398770876371063,1.00046298899574,2615.3045390261
"ctl","beta",24,"ecxll3",0.196749055038188,1.00089255896967,2794.7188903061
"ctl","beta",25,"nec3param",0.0116520453863013,1.00023207741894,1606.29071418197
"ctl","beta",25,"nec4param",0.00476928902913147,1.00074300357701,1224.32405569557
"ctl","beta",25,"ecxexp",0.0553958496016404,0.999944369719618,4005.17260943377
"ctl","beta",25,"ecxsigm",0.120953399500556,1.00016388578165,3137.25754567156
"ctl","beta",25,"ecx4param",0.0835429038523691,1.00067383542594,2537.51063771527
"ctl","beta",25,"ecxwb1",0.120499393242838,0.999998876773452,2947.17885265986
"ctl","beta",25,"ecxwb2",0.0270428139398207,0.999991807164214,3267.09585173098
"ctl","beta",25,"ecxwb1p3",0.204604721568106,1.00181324456743,2304.58158409924
"ctl","beta",25,"ecxwb2p3",0.0865542359619369,1.00007666089727,4534.67017705027
"ctl","beta",25,"ecxll4",0.0847420676259756,1.00075483730144,2435.77157362531
"ctl","beta",25,"ecxll3",0.200243280291324,1.00079685191682,1964.13611995781
"ctl","beta",26,"nec3param",0.0385474308599528,1.00047233085206,2731.56971162636
"ctl","beta",26,"nec4param",0.0199401929837208,1.00138103133407,2307.13328684243
"ctl","beta",26,"ecxexp",2.60061422127023e-05,1.0001978745819,4378.61747955683
"ctl","beta",26,"ecxsigm",0.195775482165143,1.00179222409808,3097.27776887471
"ctl","beta",26,"ecx4param",0.0914162335270035,1.00066032954104,3131.23829696714
"ctl","beta",26,"ecxwb2",0.152164514297571,1.00145249941424,3732.65621453068
"ctl","beta",26,"ecxwb1p3",0.0713198649269836,1.00034388224167,3210.1167727789
"ctl","beta",26,"ecxwb2p3",0.230215725568284,1.00159158295062,2515.01679165097
"ctl","beta",26,"ecxll3",0.200594549529129,1.00035564293521,1723.30508798839
"ctl","beta",27,"nec3param",0.285972583699416,1.00010082165505,3451.75262936393
"ctl","beta",27,"nec4param",0.110020400291804,1.0007303414765,2108.40152340642
"ctl","beta",27,"ecxexp",0.00979742781341647,1.00117332916565,3772.90911957993
"ctl","beta",27,"ecxsigm",0.173541564592857,1.00064775801394,2880.3977299738
"ctl","beta",27,"ecx4param",0.0331341868566331,1.00036347059618,2113.37855953717
"ctl","beta",27,"ecxwb1",0.0148006672690281,1.00095595585903,2151.29149397196
"ctl","beta",27,"ecxwb2",0.0790271684651714,1.00027878520572,1585.31647875613
"ctl","beta",27,"ecxwb1p3",0.014223294570126,1.00071336563717,3368.66040626402
"ctl","beta",27,"ecxwb2p3",0.146756515303385,1.00033558436673,1140.74384017167
"ctl","beta",27,"ecxll4",0.036019649152317,1.00054940156888,2157.13650706305
"ctl","beta",27,"ecxll3",0.0967065419858456,0.999962331020028,2251.44769709278
"ctl","beta",28,"nec3param",0.00178325567852348,1.00023860583718,3702.36790051773
"ctl","beta",28,"nec4param",0.000945298793073354,1.00264790678038,2911.89585946545
"ctl","beta",28,"ecxexp",0.00697101395780148,1.00050897063924,4297.36066257455
"ctl","beta",28,"ecxsigm",0.169123701958776,1.00047674824256,3344.19840281348
"ctl","beta",28,"ecx4param",0.0311509559584122,1.00049539412284,2674.67771619268
"ctl","beta",28,"ecxwb1",0.141798562188517,1.00031441908738,3180.76883550104
"ctl","beta",28,"ecxwb2",0.00882834113518289,1.00065432735554,4068.1663168264
"ctl","beta",28,"ecxwb1p3",0.55339908687314,1.00099853927943,2346.74395911418
"ctl","beta",28,"ecxwb2p3",0.0192983025337557,1.0003845277405,4671.1604292058
"ctl","beta",28,"ecxll3",0.0667014809228175,1.00008991135167,2068.65388731603
"ctl","beta",29,"nec3param",0.00227908003351345,1.00049967594325,1714.61955473028
"ctl","beta",29,"nec4param",0.000937690993062709,1.00241018097237,2063.71912233293
"ctl","beta",29,"ecxexp",0.0100514225129136,1.00043887908661,4088.08291774285
"ctl","beta",29,"ecxsigm",0.0768328118692024,1.00123339600124,2512.87772223356
"ctl","beta",29,"ecx4param",0.0585871445588577,1.00053380309543,3384.47688743364
"ctl","beta",29,"ecxwb1",0.10061468764354,1.00165733732273,2490.96507834977
"ctl","beta",29,"ecxwb2",0.0238475494801679,1.00046087246713,2494.61858508955
"ctl","beta",29,"ecxwb1p3",0.33484911371583,1.00008184445961,2705.61387091789
"ctl","beta",29,"ecxwb2p3",0.0702264418121069,1.00072900871495,2102.53323873714
"ctl","beta",29,"ecxll4",0.0518255605193256,1.00081503575275,3028.03216316554
"ctl","beta",29,"ecxll3",0.26994849686148,0.999933994445532,2612.88403905681
"ctl","beta",30,"nec3param",0.0107247515024029,1.00182465804033,769.803939633525
"ctl","beta",30,"nec4param",0.00481564033794183,1.00059542146974,902.571499042401
"ctl","beta",30,"ecxexp",0.0901491138106765,1.00007760161029,4243.76154692237
"ctl","beta",30,"ecxsigm",0.117645390023731,1.00012683857017,3389.38819548482
"ctl","beta",30,"ecx4param",0.0347610960558527,1.00068436248887,2013.45654019302
"ctl","beta",30,"ecxwb1",0.0593176163921893,1.00075251311503,2370.00584839014
"ctl","beta",30,"ecxwb2",0.0141360980684406,1.00035785962427,2789.38075198577
"ctl","beta",30,"ecxwb1p3",0.225550162235677,1.0007054206258,3138.31334492262
"ctl","beta",30,"ecxwb2p3",0.0881415905722593,1.00093327487634,2272.1683311072
"ctl","beta",30,"ecxll5",0.0401086032744369,1.00042702963967,434.720211084746
"ctl","beta",30,"ecxll4",0.0562686399162475,1.00157451469827,2630.69448579268
"ctl","beta",30,"ecxll3",0.258381297810144,1.00189982756632,2235.6302774767
"ctl","beta",31,"nec3param",0.00205513750015112,1.00062946392576,3508.61068557441
"ctl","beta",31,"nec4param",0.00272893967605106,1.00040893589839,3199.35757213357
"ctl","beta",31,"ecxexp",0.047403643739432,1.00061964609783,3981.02937640263
"ctl","beta",31,"ecxsigm",0.180889503821101,1.00070703938572,3492.77281089843
"ctl","beta",31,"ecx4param",0.0322702902665177,1.00094081527712,1938.406170164
"ctl","beta",31,"ecxwb1",0.122780558648099,1.00159467343854,2363.08098981246
