"cell","arm","iteration","n_models","top_model","top_weight","w_nec4param","w_zero_asymptote"
"d2","floored",17,13,"ecxsigm",0.285817416977302,0.105138471685836,0.671723639984538
"d2","floored",18,13,"ecxsigm",0.237112397934336,0.00639563916775345,0.669894475505501
"d2","floored",19,13,"ecxsigm",0.23723419104001,0.0431695649761397,0.697836848295882
"d2","floored",20,14,"ecxsigm",0.297189310262009,0.00781881066338823,0.680857638589808
"d2","floored",21,13,"ecxsigm",0.30543974149297,0.162489103376465,0.664662614534284
"d2","floored",22,13,"ecxsigm",0.246144369600021,0.0515397909898999,0.594581517698896
"d2","floored",23,13,"ecxwb1p3",0.378178738349542,0.00144907854532138,0.54267597461036
"d2","floored",24,13,"ecxwb1p3",0.265982461025516,0.0153072787277522,0.66347816196718
"d2","floored",25,13,"ecxwb1p3",0.23687851085024,0.0351962770142338,0.647178654090199
"d2","floored",26,11,"ecxsigm",0.339435478296247,0.0391091073003236,0.468053285491214
"d2","floored",27,14,"ecxwb1p3",0.208095533684618,0.017193519439601,0.630680026519135
"d2","floored",28,12,"nec4param",0.382841221715305,0.382841221715305,0.533261022145713
"d2","floored",29,11,"ecxsigm",0.324274130150455,0.0811110477849309,0.809415691447445
"d2","floored",30,13,"nec4param",0.199353118735774,0.199353118735774,0.601081713424265
"d2","floored",31,13,"ecxwb1p3",0.278007608648654,0.0423280944520622,0.583703919321182
"d2","floored",32,11,"nec3param",0.221500895912191,0.205107051930555,0.63557142590309
"d2","floored",33,13,"ecxsigm",0.218243205333235,0.185748972504277,0.653470076729334
"d2","floored",34,13,"ecxsigm",0.262660526676389,0.0399798646670847,0.687032058957061
"d2","floored",35,12,"nec3param",0.399471347133576,0.270953098797723,0.62724871577038
"d2","floored",36,12,"ecxsigm",0.348288140089686,0.0810225582303273,0.70823178867401
"d2","floored",37,14,"ecxwb1p3",0.226585317349542,0.0464848661685665,0.666873059010116
"d2","floored",38,12,"ecxsigm",0.389099830817445,0.0575450875983742,0.543796689976756
"d2","floored",39,13,"ecxsigm",0.303396747220268,0.0186635639235636,0.714506656480861
"d2","floored",40,11,"ecxwb2p3",0.29217749971779,0.12273684778617,0.680325801159438
"d2","floored",41,13,"ecxsigm",0.219526227903299,0.0461838734936267,0.651809815911298
"d2","floored",42,11,"nec4param",0.370455762612975,0.370455762612975,0.420911547308599
"d2","floored",43,13,"ecxsigm",0.2595411808307,0.116048121059807,0.649356304424328
"d2","floored",44,12,"ecxwb1p3",0.24314684090119,0.0190888571521788,0.562240429905244
"d2","floored",45,13,"ecxsigm",0.298206581134382,0.018665235300126,0.702907940542926
"d2","floored",46,14,"ecxsigm",0.295263494480693,0.0558191980987694,0.693742972432861
"d2","floored",47,14,"ecxwb1p3",0.269589225936692,0.00880059215629856,0.600171984288565
"d2","floored",48,14,"ecxsigm",0.229679560834898,0.229269306459604,0.612486455571318
"d2","floored",49,12,"ecxsigm",0.291612705043542,0.0054945514747256,0.628857556457892
"d2","floored",50,13,"ecxwb1p3",0.271793402128561,0.00254718255644561,0.644219750647772
"d2","floored",51,14,"ecxsigm",0.296701010454908,0.178746881363111,0.646753552783711
"d2","floored",52,13,"ecxsigm",0.316774531746364,0.0697465747563919,0.634833873547427
"d2","floored",53,14,"ecxsigm",0.196768533629157,0.000374095159337392,0.635975549175694
"d2","floored",54,14,"ecxsigm",0.283575498536521,0.0024432322598194,0.663451584957066
"d2","floored",55,13,"ecxwb1p3",0.397906641407197,0.0103540228345951,0.60263883911743
"d2","floored",56,11,"ecxsigm",0.417004119519969,0.0352702991460333,0.783422153702517
"d2","floored",57,14,"ecxwb1p3",0.216212235194132,0.00235761764805261,0.60171898845541
"d2","floored",58,14,"ecxsigm",0.247184536376401,0.0416176500165755,0.644393828563851
"d2","floored",59,11,"ecxsigm",0.277202174750221,0.00329580968454054,0.45239974744916
"d2","floored",60,13,"ecxsigm",0.229209409822095,0.031777064795006,0.682661753715138
"d2","floored",61,11,"ecxwb1p3",0.380101602045798,3.9460673345003e-05,0.812061093732993
"d2","floored",62,14,"ecxwb1p3",0.224576373889347,0.0192187268217238,0.644149204457247
"d2","floored",63,13,"ecxsigm",0.367862265870771,0.00708987119465862,0.71577478775263
"d2","floored",64,13,"ecxsigm",0.283061796915102,0.143262180472574,0.677076495554145
"d2","floored",65,14,"ecxsigm",0.249664769051993,0.0260166009205961,0.66090702879647
"d2","floored",66,13,"ecxwb1p3",0.33175805413098,0.00262730126742576,0.488524003883101
"d2","floored",67,14,"ecxwb1p3",0.291119122619783,0.00507017008131013,0.593139090414448
"d2","floored",68,14,"ecxll3",0.187524135427738,0.0125089059472153,0.648873836072317
"d2","floored",69,13,"nec3param",0.197436818167604,0.19529533741793,0.587147841010254
"d2","floored",70,14,"ecxwb1p3",0.239012409153751,0.00560783210504389,0.586947526051399
"d2","floored",71,10,"ecxwb1p3",0.39152784392938,0.143649242212615,0.731719479367591
"d2","floored",72,14,"ecxwb1p3",0.279381333357948,0.00590908288417074,0.575798074532204
"d2","floored",73,12,"ecxsigm",0.307969288982255,0.0310571153941894,0.656773062281429
"d2","floored",74,13,"ecxsigm",0.248465077964373,0.0333374328193678,0.676655189060391
"d2","floored",75,14,"ecxwb2p3",0.21780058378842,0.0891957067441205,0.669613437872553
"d2","floored",76,14,"ecxsigm",0.246900650505697,0.0940297632168105,0.662120209044657
"d2","floored",77,11,"ecxsigm",0.305935487840748,0.0861312673493293,0.694322152486507
"d2","floored",78,13,"ecxsigm",0.259706740415306,0.138812536209716,0.673411245231763
"d2","floored",79,14,"ecxsigm",0.21815947414596,0.0179631550826716,0.64646007343957
"d2","floored",80,13,"ecxwb1p3",0.287617268619323,0.00386446689387519,0.664456983180885
"d2","floored",81,14,"ecxsigm",0.318479184405223,0.0398987380569662,0.685469418346002
"d2","floored",82,13,"ecxwb1p3",0.301349356407544,0.0146201383812435,0.649569119483665
"d2","floored",83,14,"ecxsigm",0.290140455728595,0.234266721358307,0.561673981008771
"d2","floored",84,14,"ecxsigm",0.305594336475358,0.00217967597067019,0.664086141586438
"d2","floored",85,13,"ecxsigm",0.212822847717177,0.117915977228379,0.643845276868257
"d2","floored",86,13,"ecxsigm",0.260423000767081,0.160477475953418,0.651472827918638
"d2","floored",87,14,"ecxwb1p3",0.413266525957591,0.0135612742136955,0.58666177798391
"d2","floored",88,14,"nec3param",0.261010885098111,0.223699200546857,0.597519662177893
"d2","floored",89,13,"ecxsigm",0.234535537122115,0.0609129020435346,0.684058435848283
"d2","floored",90,11,"ecxsigm",0.297710068960229,0.0361273325378282,0.453390389294395
"d2","floored",91,13,"nec4param",0.299174751723118,0.299174751723118,0.605893619247326
"d2","floored",92,13,"ecxsigm",0.364685182038362,0.048277812267994,0.74800530668841
"d2","floored",93,13,"ecxwb1p3",0.2283630501918,0.0172187354856779,0.645753062072918
"d2","floored",94,13,"nec3param",0.397471724574209,0.383617761789504,0.565124366897814
"d2","floored",95,13,"nec4param",0.254237869244675,0.254237869244675,0.611678230364306
"d2","floored",96,13,"ecxsigm",0.288190550121672,0.0223856242261593,0.699235034196592
"d2","floored",97,13,"ecxwb1p3",0.245052397619694,0.00299503054563417,0.659279438959858
"d2","floored",98,13,"ecxsigm",0.312870444701542,0.00736279948120383,0.720966462804173
"d2","floored",99,14,"ecxsigm",0.241477869428857,0.00783513021391994,0.668918327594479
"d2","floored",100,12,"ecxsigm",0.313490355530953,0.0832683862544326,0.618810048568257
"d2","gamma",1,11,"ecxwb1",0.714860173401575,0.00630438019537022,0.0778731302580946
"d2","gamma",2,12,"ecxwb1",0.526787560303628,0.0399425716520357,0.0206443385700767
"d2","gamma",3,9,"ecx4param",0.998253877315626,1.31543034040418e-09,0.00143873485726263
"d2","gamma",4,11,"ecxwb1",0.864071782568334,0.0258817566092626,0.0100822431711645
"d2","gamma",5,10,"ecxwb1",0.849029641162889,0.00589438307399549,8.43889916774127e-07
"d2","gamma",6,11,"ecxwb1",0.572791194561811,0.13828404285902,0.0374732747458467
"d2","gamma",7,11,"ecxwb1",0.691321677925068,0.0195536721737943,0.0786293587149499
"d2","gamma",8,11,"ecxwb1",0.725433250848292,4.71564117080054e-07,0.000997322955226932
"d2","gamma",9,11,"ecxwb1",0.991496323319696,5.88622928205042e-06,2.76440207951164e-05
"d2","gamma",10,12,"ecxwb1",0.674944238274598,0.0202663167993396,0.0981843116797602
"d2","gamma",11,11,"ecxwb1",0.925508988752502,4.0340532109386e-05,0.00100002449897657
"d2","gamma",12,11,"ecxwb1",0.763869803716076,0.000991807843464627,0.0912231770209724
"d2","gamma",13,11,"ecxwb1",0.743083414138962,0.000443976266434668,0.0957296164690467
"d2","gamma",14,11,"ecxwb1",0.741975385739892,0.072227442443827,0.0862568695106438
"d2","gamma",15,11,"ecxwb1",0.856993137118459,0.020468343547683,0.00784878268286885
"d2","gamma",16,10,"ecxwb1",0.999048644039378,3.91639862535438e-05,2.61249507163383e-09
"d2","gamma",17,11,"ecxwb1",0.589665396530343,0.0491758659227514,0.082804273496003
"d2","gamma",18,12,"ecxwb1",0.710508590878482,0.00560585583750733,0.00295336903498614
"d2","gamma",19,12,"ecxwb1",0.690575107847407,1.91984836973809e-12,0.00825449953868875
"d2","gamma",20,11,"ecxwb1",0.994244856190866,0.00290671732417193,0.00201590768933235
"d2","gamma",21,11,"ecxwb1",0.528351948687857,0.0894329998991801,0.0474504004586419
"d2","gamma",22,12,"ecxwb1",0.640132377640506,0.0087638220291726,0.0907077169203574
"d2","gamma",23,11,"ecxwb1",0.834953290342956,0.00342358098313698,0.0863613107740145
"d2","gamma",24,12,"ecxll5",0.60028379771074,0.0522257774466599,0.0950601987774897
"d2","gamma",25,11,"ecxwb1",0.970690178167723,0.00582546699750343,0.00361746613340829
"d2","gamma",26,12,"ecxwb1",0.470762094235778,0.14878465060649,0.0421166073795454
"d2","gamma",27,11,"ecxwb1",0.890730196676414,0.0262616687173939,0.0113725834726497
"d2","gamma",28,12,"ecxwb1",0.613762737657866,0.0393649243466198,0.0768169578751301
"d2","gamma",29,11,"ecxwb1",0.997336324214503,4.60966056883239e-09,2.06860590116735e-17
"d2","gamma",30,11,"ecxwb1",0.948453107217711,0.0309109817832264,0.00222902547024807
"d2","gamma",31,11,"ecxwb1",0.617249847226439,0.00213281511139023,0.0702146069997912
"d2","gamma",32,11,"ecxwb1",0.995811605384794,1.39484126225959e-15,0.00418665130334647
"d2","gamma",33,11,"ecxwb1",0.947621260427593,0.0457086961571138,0.00587516908104065
"d2","gamma",34,12,"ecxwb1",0.37793076961901,0.0809533128652911,0.0385763428388516
"d2","gamma",35,11,"ecxwb1",0.999997855873822,2.12288366306361e-06,9.07682962452895e-11
"d2","gamma",36,11,"ecxwb1",0.968927464296858,6.39499816468353e-10,0.0280012197786187
"d2","gamma",37,11,"ecxwb1",0.77739479397292,0.00136988523845552,0.0848695326691879
"d2","gamma",38,11,"ecxwb1",0.802324575300631,4.53340095950965e-06,0.0664610954436193
"d2","gamma",39,11,"ecxwb1",0.461900329401635,0.0966937412473247,0.0416591152209663
"d2","gamma",40,11,"ecxwb1",0.694043701559807,0.08994255965801,0.045532737062688
"d2","gamma",41,11,"ecxwb1",0.765747794370747,0.0342968348707088,0.184782615732509
"d2","gamma",42,10,"ecxwb1",0.984477725477557,0.0155203730769903,1.89693872731769e-06
"d2","gamma",43,11,"ecxwb1",0.764164291118918,0.011109170253763,0.0748172711070241
"d2","gamma",44,11,"ecxwb1",0.987235545153045,0.00366590068976867,0.000983051953043994
"d2","gamma",45,11,"ecxwb1",0.990473655108193,1.27438210460267e-12,0.00461984935739284
"d2","gamma",46,12,"ecxwb1",0.61896907767864,0.0599646901860522,0.0076956600572139
"d2","gamma",47,11,"ecxwb1",0.737570648491799,1.65994795569302e-06,0.0239361447349799
"d2","gamma",48,11,"ecxwb1",0.99959596298624,1.4426668401637e-14,1.02774034010008e-11
"d2","gamma",49,11,"ecxwb1",0.984793946567797,1.07228604664524e-09,0.00299716897290244
"d2","gamma",50,11,"ecxwb1",0.688471702224766,0.00508104407792461,0.0562387988256058
"d2","gamma",51,11,"ecxwb1",0.820259889284362,0.100821888485453,0.0343582730543833
"d2","gamma",52,11,"ecxwb1",0.992396202054853,6.10494193390721e-11,0.00545399220128417
"d2","gamma",53,12,"ecxll5",0.518197425060191,7.80981118191086e-10,0.0665150360347733
"d2","gamma",54,11,"ecxwb1",0.663135454436627,0.0590841033048878,0.0625715836246768
"d2","gamma",55,11,"ecxwb1",0.748774461493356,0.0747946242089036,0.0913382818480185
"d2","gamma",56,11,"ecxwb1",0.416798504309574,0.140094837457685,0.0507460672412367
"d2","gamma",57,11,"ecxwb1",0.38862616642594,0.129088115752979,0.0151941460210777
"d2","gamma",58,9,"ecx4param",0.439502569667906,0.36783226385595,0.0148238819204114
"d2","gamma",59,11,"ecxwb1",0.996224090126017,1.01234595867755e-10,2.67344258047282e-09
"d2","gamma",60,12,"ecxwb1",0.735844797997173,2.54535222544359e-06,0.00110556886253814
"d2","gamma",61,11,"ecxwb1",0.891682994955616,8.68005897121982e-09,0.00143376737356801
"d2","gamma",62,11,"ecxwb1",0.725204295171446,0.0412802976583708,0.0988978627468916
"d2","gamma",63,11,"ecxwb1",0.651457063081765,0.103340598147484,0.0495909689969726
"d2","gamma",64,10,"ecxll5",0.780706753334337,0.0622764131927927,0.107466700680497
"d2","gamma",65,11,"ecxwb1",0.655090187250417,0.054898424236047,0.0528193568200531
"d2","gamma",66,11,"ecxwb1",0.660322930276246,0.0869711962436423,0.0414186009652559
"d2","gamma",67,12,"ecxll5",0.475713837227152,0.0575546700248418,0.0294587499713932
"d2","gamma",68,11,"ecxwb1",0.990704504663707,1.82068307573869e-11,0.00379351213862134
"d2","gamma",69,11,"ecxll5",0.881737027494969,0.0291080123935582,0.0647603342707714
"d2","gamma",70,11,"ecxwb1",0.981160628076877,1.41516053155005e-05,0.000278161843975619
"d2","gamma",71,10,"ecxwb1",0.988530912895694,0.00244528674129898,1.16746175654722e-09
"d2","gamma",72,11,"ecxwb1",0.766338782620033,0.00719755175650261,0.0768997302389654
"d2","gamma",73,11,"ecxwb1",0.966595799712272,0.0270421876058489,0.00206681993644243
"d2","gamma",74,10,"ecxwb1",0.845224276410002,0.0152291591988693,0.106984374094295
"d2","gamma",75,12,"ecxwb1",0.415163899836768,0.0629868689114558,0.0463098097563533
"d2","gamma",76,11,"ecxwb1",0.716237688856076,0.0984156176345207,0.0607532944713105
"d2","gamma",77,12,"ecxwb1",0.519980531393581,0.00183316647727133,0.0668286308023096
"d2","gamma",78,11,"ecxwb1",0.978745999598579,0.00474204164055442,0.00445674564767284
"d2","gamma",79,11,"ecxwb1",0.759967461586803,0.00207589587910783,0.0968421704370524
"d2","gamma",80,11,"ecxwb1",0.503255799269942,0.0984320721177434,0.0696067080482315
"d2","gamma",81,11,"ecxwb1",0.968108963312095,0.0284700262313177,0.00320140886149544
"d2","gamma",82,11,"ecxwb1",0.68763152458334,0.101096817109512,0.0404213224185593
"d2","gamma",83,12,"ecxwb1",0.627833659996603,0.0485138699836744,0.00502828176122485
"d2","gamma",84,11,"ecxwb1",0.976418701709455,9.90684788312398e-06,0.00821773409722149
"d2","gamma",85,12,"ecxwb1",0.57609731032349,0.0472725235533389,0.00429368096314138
"d2","gamma",86,11,"ecxwb1",0.712580991691207,0.0912662876183456,0.0324735142514265
"d2","gamma",87,11,"ecxwb1",0.66816976139009,0.129480665285883,0.0333475510838967
"d2","gamma",88,11,"ecxwb1",0.999999960104127,1.62128402431587e-16,1.94803213292662e-11
"d2","gamma",89,11,"ecxwb1",0.978953287406722,1.6066414241133e-13,0.013881554143415
"d2","gamma",90,9,"ecx4param",0.999423206924546,0.000382716283260686,2.47862835300834e-06
"d2","gamma",91,11,"ecxwb1",0.732421133112459,0.052632365664578,0.0705971905998208
"d2","gamma",92,9,"ecx4param",0.707485062377301,0.138139753332557,0.150828980304821
"d2","gamma",93,11,"ecxwb1",0.648224215902251,0.0083182329093516,0.0761990211817758
"d2","gamma",94,11,"ecxwb1",0.998619585970801,2.8490969035179e-16,0.00136827424804235
"d2","gamma",95,11,"ecxwb1",0.929155271125623,0.0269234358111989,0.0128982868116004
"d2","gamma",96,12,"ecxwb1",0.768236678299894,0.0420558976895084,0.0068054362124003
"d2","gamma",97,11,"ecxwb1",0.992068119039853,0.00452746929986152,0.000270922304359617
"d2","gamma",98,9,"ecx4param",0.989492596857746,1.42530747829404e-05,0.00929257035095867
"d2","gamma",99,11,"ecxwb1",0.999999913003862,1.00765629486129e-14,7.66280344967918e-08
"d2","gamma",100,11,"ecxwb1",0.990895259466222,2.13627675660914e-11,1.80453787106029e-18
"d2","measured",1,14,"ecxwb2",0.211435383543653,0.0724797216199674,3.77276759484329e-19
"d2","measured",2,14,"nec4param",0.38083737886393,0.38083737886393,2.12695431735468e-14
"d2","measured",3,13,"nec4param",0.314009104758992,0.314009104758992,1.81771000573294e-16
"d2","measured",4,14,"nec4param",0.392296097561546,0.392296097561546,1.29380444675718e-20
"d2","measured",5,13,"nec4param",0.441622216375615,0.441622216375615,7.53105429275686e-19
"d2","measured",6,13,"nec4param",0.811873875482176,0.811873875482176,3.14935499460321e-13
"d2","measured",7,14,"nec4param",0.309030451434413,0.309030451434413,1.22477640494271e-18
"d2","measured",8,14,"nec4param",0.457364696418276,0.457364696418276,1.23967058836778e-18
"d2","measured",9,13,"nec4param",0.59970979085076,0.59970979085076,1.26944841489051e-14
"d2","measured",10,13,"nec4param",0.678745407484236,0.678745407484236,9.90421705725072e-17
"d2","measured",11,14,"ecxll5",0.23915666126309,0.195434938813393,1.44652730752085e-13
"d2","measured",12,13,"ecxwb1",0.227841111558198,0.160212239937634,1.19157705207114e-17
"d2","measured",13,12,"nec4param",0.336462053739989,0.336462053739989,1.33976820857916e-16
"d2","measured",14,14,"nec4param",0.55323950885005,0.55323950885005,1.87864564063914e-15
"d2","measured",15,12,"nec4param",0.362358964244559,0.362358964244559,1.31402763418186e-16
"d2","measured",16,13,"nec4param",0.338505169719651,0.338505169719651,6.78914688278546e-20
"d2","measured",17,14,"nec4param",0.611012068233699,0.611012068233699,1.15743554595999e-14
"d2","measured",18,13,"nec4param",0.365339360162727,0.365339360162727,1.22351163306668e-16
"d2","measured",19,13,"nec4param",0.619663734100472,0.619663734100472,2.36739358149818e-19
"d2","measured",20,12,"nec4param",0.413960605901973,0.413960605901973,4.27091194417864e-13
"d2","measured",21,13,"nec4param",0.853424959578984,0.853424959578984,7.15132677427345e-15
"d2","measured",22,13,"nec4param",0.278502233935695,0.278502233935695,1.37893685643843e-13
"d2","measured",23,12,"nec4param",0.477019674537366,0.477019674537366,8.04771465857811e-24
"d2","measured",24,13,"ecxwb1",0.28091293764021,0.182853989684712,3.13973788020774e-19
"d2","measured",25,13,"nec4param",0.255661440188598,0.255661440188598,1.60067552253525e-17
"d2","measured",26,11,"nec4param",0.586381289212164,0.586381289212164,2.59305859511113e-12
"d2","measured",27,14,"ecxll5",0.190757226422773,0.164022371738361,1.01765973786847e-15
"d2","measured",28,12,"nec4param",0.748518260954026,0.748518260954026,2.59679091001918e-16
"d2","measured",29,11,"nec4param",0.727692710718641,0.727692710718641,1.04446007064087e-13
"d2","measured",30,13,"nec4param",0.596863763726236,0.596863763726236,7.06764236934215e-16
"d2","measured",31,13,"nec4param",0.464370979534427,0.464370979534427,7.72605932925532e-18
"d2","measured",32,13,"nec4param",0.42419044569397,0.42419044569397,1.24352038933943e-14
"d2","measured",33,13,"nec4param",0.283908910887623,0.283908910887623,4.15603721121431e-21
"d2","measured",34,13,"nec4param",0.430824698470376,0.430824698470376,1.3392376162996e-14
"d2","measured",35,12,"nec4param",0.553966056549551,0.553966056549551,3.81442956563809e-15
"d2","measured",36,13,"nec4param",0.545708399189762,0.545708399189762,1.16406425147965e-12
"d2","measured",37,12,"nec4param",0.413285076579061,0.413285076579061,3.89391053526967e-21
"d2","measured",38,11,"nec4param",0.39365638599383,0.39365638599383,1.00819498973565e-15
"d2","measured",39,13,"nec4param",0.486763766496687,0.486763766496687,7.04135716806408e-15
"d2","measured",40,12,"nec4param",0.963207387538059,0.963207387538059,2.99308386358624e-19
"d2","measured",41,13,"nec4param",0.389391095428378,0.389391095428378,5.79441092239486e-12
"d2","measured",42,11,"nec4param",0.521356559010826,0.521356559010826,7.70397861408445e-12
"d2","measured",43,14,"nec4param",0.541706957257184,0.541706957257184,7.29218353172261e-13
"d2","measured",44,12,"ecxwb2",0.229394414592883,0.186422345317428,9.09767614602736e-16
"d2","measured",45,13,"nec4param",0.595987829544973,0.595987829544973,2.20147318703788e-14
"d2","measured",46,13,"nec4param",0.55101253355542,0.55101253355542,8.43674699559174e-15
"d2","measured",47,13,"nec4param",0.322068364429415,0.322068364429415,1.55603560686316e-19
"d2","measured",48,13,"nec4param",0.610586879894871,0.610586879894871,3.45046458854144e-13
"d2","measured",49,12,"nec4param",0.369868843531048,0.369868843531048,6.7418186589996e-15
"d2","measured",50,13,"ecxwb1",0.239757971713326,0.16690106756897,9.67755779985599e-21
"d2","measured",51,14,"nec4param",0.592191615068309,0.592191615068309,2.65791918010525e-18
"d2","measured",52,13,"nec4param",0.45597281315608,0.45597281315608,2.20642002035175e-14
"d2","measured",53,14,"nec4param",0.302917270595452,0.302917270595452,1.07630663204811e-16
"d2","measured",54,14,"nec4param",0.619767022387962,0.619767022387962,2.15394217761827e-17
"d2","measured",55,14,"nec4param",0.359685667475495,0.359685667475495,1.46270904827076e-16
"d2","measured",56,11,"nec4param",0.957882010917014,0.957882010917014,3.44953648348676e-16
"d2","measured",57,14,"ecxll5",0.322269372368422,0.229655659021443,9.39016332549919e-15
"d2","measured",58,13,"nec4param",0.418893788956282,0.418893788956282,9.64519510897499e-20
"d2","measured",59,13,"ecxwb2",0.212132112524899,0.185150025506681,1.99307737332248e-14
"d2","measured",60,14,"nec4param",0.456266939214092,0.456266939214092,4.59478071624753e-19
"d2","measured",61,11,"nec4param",0.355214983990215,0.355214983990215,1.53369930926485e-18
"d2","measured",62,14,"nec4param",0.281849469509878,0.281849469509878,1.6256798850158e-14
"d2","measured",63,13,"nec4param",0.894973536933523,0.894973536933523,2.33344172275813e-20
"d2","measured",64,14,"nec4param",0.483065498358523,0.483065498358523,3.72312644209892e-16
"d2","measured",65,14,"nec4param",0.484359490254145,0.484359490254145,3.5893278578414e-14
"d2","measured",66,13,"ecxll5",0.193853076251735,0.119061049365669,5.32797918962759e-17
"d2","measured",67,14,"ecxwb2",0.202396028699374,0.158341838732883,1.29623783658261e-13
"d2","measured",68,14,"ecxll5",0.212083256218593,0.167055231509818,0.000170850378019157
"d2","measured",69,13,"nec4param",0.236344103965074,0.236344103965074,5.1638603483679e-09
"d2","measured",70,14,"ecxwb1",0.225960363123611,0.123500264512693,1.07890628540564e-20
"d2","measured",71,10,"nec4param",0.398474034391759,0.398474034391759,1.17080328655405e-12
"d2","measured",72,12,"ecxwb2",0.229045396104347,0.118979262909949,5.55369780856592e-18
"d2","measured",73,12,"nec4param",0.334786493261883,0.334786493261883,2.51882113290379e-17
"d2","measured",74,14,"nec4param",0.46070060275839,0.46070060275839,1.20282654372589e-14
"d2","measured",75,13,"nec4param",0.829765654513619,0.829765654513619,4.43618617429722e-15
"d2","measured",76,14,"nec4param",0.626242484639014,0.626242484639014,1.13277587030066e-13
"d2","measured",77,12,"nec4param",0.579406302768423,0.579406302768423,2.58803372981213e-18
"d2","measured",78,13,"nec4param",0.661587684801024,0.661587684801024,1.63566365312456e-14
"d2","measured",79,14,"ecxll5",0.246374686281631,0.128533726154001,3.0292305888726e-15
"d2","measured",80,13,"nec4param",0.506428439314763,0.506428439314763,2.7382900838719e-13
"d2","measured",81,14,"nec4param",0.398318968919325,0.398318968919325,1.71048811492234e-14
"d2","measured",82,12,"ecxwb2",0.231651526382006,0.20297689036023,1.58126586984446e-11
"d2","measured",83,12,"nec4param",0.968598147567583,0.968598147567583,1.13648434831972e-14
"d2","measured",84,14,"nec4param",0.478855065778564,0.478855065778564,7.5623735443325e-19
"d2","measured",85,12,"nec4param",0.284122870239133,0.284122870239133,3.69687607899572e-11
"d2","measured",86,13,"nec4param",0.796443135942033,0.796443135942033,6.95201634118248e-20
"d2","measured",87,14,"nec4param",0.465276946429698,0.465276946429698,8.24698537455909e-19
"d2","measured",88,14,"nec4param",0.484578963973869,0.484578963973869,3.50540930509007e-15
"d2","measured",89,13,"nec4param",0.415071515161295,0.415071515161295,5.7655974360862e-14
"d2","measured",90,11,"nec4param",0.374694052931472,0.374694052931472,5.33837917626577e-20
"d2","measured",91,14,"nec4param",0.444875643068563,0.444875643068563,9.79479747495521e-19
"d2","measured",92,13,"nec4param",0.44270274398728,0.44270274398728,8.5054171733043e-20
"d2","measured",93,13,"nec4param",0.594002499139902,0.594002499139902,3.44163148476585e-16
"d2","measured",94,13,"nec4param",0.716366770458845,0.716366770458845,1.2133236713401e-17
"d2","measured",95,13,"nec4param",0.784866497069852,0.784866497069852,1.76587057390813e-17
"d2","measured",96,13,"nec4param",0.841395908557507,0.841395908557507,5.92161268405382e-16
"d2","measured",97,13,"ecxwb2",0.21400404053552,0.117312516595095,2.98666971074186e-19
"d2","measured",98,12,"nec4param",0.593614884586899,0.593614884586899,1.06522083861382e-16
"d2","measured",99,13,"nec4param",0.296419153543865,0.296419153543865,6.58280241701882e-19
"d2","measured",100,13,"nec4param",0.739698525600818,0.739698525600818,1.79997429352093e-21
"d8","beta",1,11,"ecxwb2",0.604041031178606,0.110496759422918,0.0873739035874494
"d8","beta",2,9,"ecx4param",0.451909808818989,0.0466264898476337,0.112087062688329
"d8","beta",3,11,"ecxwb2",0.227862572408181,0.162689709451264,0.0717767364694174
"d8","beta",4,11,"ecxll4",0.32965649170464,0.0702709982255939,0.0286366429688749
"d8","beta",5,11,"ecxwb1",0.471763072733856,0.00177297114803664,0.0608101934260747
"d8","beta",6,11,"ecxwb1",0.307204164271296,0.0620527831122392,0.0652752671785379
"d8","beta",7,11,"ecxwb2",0.426859280119493,0.107240592879306,0.115546378071528
"d8","beta",8,11,"ecxll4",0.351335825280857,0.0445443533597567,0.0047629296603888
"d8","beta",9,11,"ecxwb2",0.287556814576787,0.171534613610748,0.113447735424983
"d8","beta",10,11,"ecxwb2",0.503684367187107,0.0650009294038211,0.0468422009614208
"d8","beta",11,10,"ecxwb1",0.207008685517049,0.188364859090388,0.241121653477517
"d8","beta",12,9,"ecx4param",0.477754738637409,0.0421607612057684,0.0521830872306338
"d8","beta",13,11,"ecxwb1",0.483026878117481,0.0262375479115529,0.0724410693154548
"d8","beta",14,9,"ecxwb2",0.651588130027762,0.197663723432356,0.0676100628212626
"d8","beta",15,11,"ecxwb2",0.592463142177228,0.273812137354567,0.0809890943576264
"d8","beta",16,11,"ecxwb1",0.305715564373829,0.0165981712014648,0.0253704065989659
"d8","beta",17,11,"nec4param",0.502838004081675,0.502838004081675,0.0967950027276002
"d8","beta",18,11,"ecxwb2",0.632779396714302,0.208447472636646,0.0671586957724452
"d8","beta",19,12,"ecxwb2",0.579515986587661,0.226606134152596,0.063674023135586
"d8","beta",20,11,"ecx4param",0.303796333927153,0.00667173212801629,0.0418756628894214
"d8","beta",21,11,"ecxwb1",0.365934193812564,0.00516044173550644,0.00380375864059194
"d8","beta",22,9,"nec4param",0.470803794823268,0.470803794823268,0.185756791507286
"d8","beta",23,11,"ecxwb1",0.37879605704035,0.0127508483905872,0.134553855894124
"d8","beta",24,11,"ecxll4",0.239776550240054,0.0821477777170281,0.072490568628412
"d8","beta",25,11,"ecxwb1",0.443983847083133,0.0116821586544962,0.0393429116337444
"d8","beta",26,9,"ecx4param",0.554144319104069,0.0401598383558628,0.109887861272815
