"cell","arm","estimate","truth","n_run","n_used","bias","bias_mcse","rel_bias","rmse","coverage","coverage_mcse","width","delta","top_factor","R","cv_control","disp"
"d2","beta","ErC50",7.79489604573253,100,100,-0.510253496286825,0.0329729261527262,-6.54599488297441,0.606624103148869,0.97,0.017058722109232,2.58013209650313,2,2,2.3,0.096,"none"
"d2","censored","ErC50",7.79489604573253,100,100,-0.0290562233526757,0.031437237493388,-0.372759600412928,0.314143206732014,1,0,1.61041816955747,2,2,2.3,0.096,"none"
"d2","deleted","ErC50",7.79489604573253,100,100,-0.136588467870007,0.0376871212487405,-1.75228081386391,0.399083952632508,0.96,0.0195959179422654,1.87460140910724,2,2,2.3,0.096,"none"
"d2","floored","ErC50",7.79489604573253,100,100,-0.382938957591539,0.0325484500247554,-4.91268844824668,0.501520691042434,0.82,0.0384187454245971,1.4565676155782,2,2,2.3,0.096,"none"
"d2","gamma","ErC50",7.79489604573253,100,100,0.229036452623679,0.0827426142710812,2.93828745476432,0.854543959112297,0.91,0.0286181760425084,3.58773119848928,2,2,2.3,0.096,"none"
"d2","measured","ErC50",7.79489604573253,100,100,-0.0239407178242246,0.0262145445327261,-0.307133253397669,0.261927833822045,1,0,1.38087198292364,2,2,2.3,0.096,"none"
"d8","beta","ErC50",3.33617149040127,100,100,-0.175396755153499,0.0129670543270284,-5.25742623417728,0.217739126048735,0.91,0.0286181760425084,0.869236273048151,8,2,2.3,0.096,"none"
"d8","censored","ErC50",3.33617149040127,100,100,-0.00761954257176001,0.0118511958952958,-0.228391813600791,0.11816383118248,0.95,0.0217944947177034,0.520873078894381,8,2,2.3,0.096,"none"
"d8","deleted","ErC50",3.33617149040127,100,100,-0.0557903516100402,0.0140714000982538,-1.67228668461914,0.150714926614985,0.94,0.0237486841740758,0.607942361668456,8,2,2.3,0.096,"none"
"d8","floored","ErC50",3.33617149040127,100,100,-0.0919091380590822,0.0140907519917511,-2.75492846586335,0.167641491094461,0.89,0.031288975694324,0.54328463511997,8,2,2.3,0.096,"none"
"d8","gamma","ErC50",3.33617149040127,100,100,0.0577117630194719,0.0183687750952892,1.72987998924871,0.191662269480579,0.92,0.0271293199325011,1.12782356377919,8,2,2.3,0.096,"none"
"d8","measured","ErC50",3.33617149040127,100,100,0.0274969941828602,0.0105791006955372,0.824208055910008,0.108792943108446,0.94,0.0237486841740758,0.454995987082497,8,2,2.3,0.096,"none"
"p1","beta","ErC50",5.0532895646328,100,100,-0.316739332025418,0.0212545627288253,-6.2679830232217,0.380851272407578,0.94,0.0237486841740758,1.45148518091891,4,2,2.3,0.096,"none"
"p1","censored","ErC50",5.0532895646328,100,100,-0.0638330740402724,0.0188775689267245,-1.26319842201465,0.198379836654765,0.98,0.014,0.921972574660172,4,2,2.3,0.096,"none"
"p1","deleted","ErC50",5.0532895646328,100,100,-0.124369825393233,0.0240891468426557,-2.46116561899953,0.270030120604053,0.95,0.0217944947177034,1.03751529345291,4,2,2.3,0.096,"none"
"p1","floored","ErC50",5.0532895646328,100,100,-0.224164293098042,0.0223448663220492,-4.43600728260129,0.315720829759805,0.83,0.0375632799419859,0.86053324694695,4,2,2.3,0.096,"none"
"p1","gamma","ErC50",5.0532895646328,100,100,0.00109728528240893,0.0349105974347747,0.0217142767770259,0.347357791832899,0.96,0.0195959179422654,2.12291988552918,4,2,2.3,0.096,"none"
"p1","measured","ErC50",5.0532895646328,100,100,-0.0390468638802943,0.0181727839050895,-0.77270188816365,0.184984904762884,0.99,0.0099498743710662,0.980955855321886,4,2,2.3,0.096,"none"
"p2","beta","ErC50",5.0532895646328,100,100,-0.274734388982961,0.0164254069760167,-5.43674344145613,0.319669501091817,0.97,0.017058722109232,1.23855681960889,4,2,3.3,0.0669719164461943,"none"
"p2","censored","ErC50",5.0532895646328,100,100,-0.0387876932776585,0.0135704587645814,-0.767573137884827,0.140485098522373,0.99,0.0099498743710662,0.666947323848419,4,2,3.3,0.0669719164461943,"none"
"p2","deleted","ErC50",5.0532895646328,100,100,-0.0976739421534125,0.0145569699253979,-1.9328783934532,0.174696396480503,0.98,0.014,0.752910551069409,4,2,3.3,0.0669719164461943,"none"
"p2","floored","ErC50",5.0532895646328,100,100,-0.179252549815751,0.0151615557089947,-3.54724477042266,0.234283761698557,0.79,0.0407308237088326,0.657446036771846,4,2,3.3,0.0669719164461943,"none"
"p2","gamma","ErC50",5.0532895646328,100,100,0.000346693347978544,0.0229726836003948,0.00686074572898014,0.228575578714915,0.94,0.0237486841740758,1.41167298803255,4,2,3.3,0.0669719164461943,"none"
